,title,location,company,salary,city,state,parsed_salary
279,Data Analytical Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
280,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
281,Marketing Research Analyst,"Detroit, MI",Michigan.com,NaN,Detroit,MI,NaN
282,Machine Learning for Autonomous Vehicles Research Engineer,"Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
283,Descriptive Analytics - Data Scientist,"Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
284,Data Scientist Engineer,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
285,Descriptive Analytics - Data Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
286,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
287,Data Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
288,Marketing Research Analyst,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
289,Data Analytical Scientist,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
290,Data Scientist Engineer,"Warren, MI 48093",St John Macomb Hospital,NaN,Detroit,MI,NaN
291,Data Analytical Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
292,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
293,Machine Learning for Autonomous Vehicles Research Engineer,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
294,Data Scientist Engineer,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
295,Descriptive Analytics - Data Scientist,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
296,R&D Quantitative Analyst,"Warren, MI 48093",St John Macomb Hospital,NaN,Detroit,MI,NaN
297,Data Analytical Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
298,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
299,Data Scientist Engineer,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
300,Data Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
301,Descriptive Analytics - Data Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
302,R&D Quantitative Analyst,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
303,Descriptive Analytics - Data Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
304,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
305,Marketing Research Analyst,"Detroit, MI",Michigan.com,NaN,Detroit,MI,NaN
306,Machine Learning for Autonomous Vehicles Research Engineer,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
307,Data Analytical Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
308,Data Scientist Engineer,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
309,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
310,Descriptive Analytics - Data Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
311,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
312,Data Scientist Engineer,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
313,Data Analytical Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
314,R&D Quantitative Analyst,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
315,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
316,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
317,Marketing Research Analyst,"Detroit, MI",Michigan.com,NaN,Detroit,MI,NaN
318,Data Analytical Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
319,Descriptive Analytics - Data Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
320,Data Scientist Engineer,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
321,Descriptive Analytics - Data Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
322,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
323,Data Scientist Engineer,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
324,Data Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
325,Data Analytical Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
326,R&D Quantitative Analyst,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
327,Descriptive Analytics - Data Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
328,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
329,Marketing Research Analyst,"Detroit, MI",Michigan.com,NaN,Detroit,MI,NaN
330,Machine Learning for Autonomous Vehicles Research Engineer,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
331,Data Analytical Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
332,Data Scientist Engineer,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
333,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
334,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
335,Data Scientist Engineer,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
336,Descriptive Analytics - Data Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
337,Data Analytical Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
338,R&D Quantitative Analyst,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
339,Descriptive Analytics - Data Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
340,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
341,Marketing Research Analyst,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
342,Data Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
343,Data Analytical Scientist,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
344,Data Scientist Engineer,"Warren, MI 48093",St John Macomb Hospital,NaN,Detroit,MI,NaN
345,Descriptive Analytics - Data Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
346,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
347,Marketing Research Analyst,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
348,Machine Learning for Autonomous Vehicles Research Engineer,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
349,Data Analytical Scientist,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
350,Data Scientist Engineer,"Warren, MI 48093",St John Macomb Hospital,NaN,Detroit,MI,NaN
351,Descriptive Analytics - Data Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
352,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
353,Machine Learning for Autonomous Vehicles Research Engineer,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
354,Data Scientist Engineer,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
355,Data Analytical Scientist,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
356,R&D Quantitative Analyst,"Warren, MI 48093",St John Macomb Hospital,NaN,Detroit,MI,NaN
357,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
358,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
359,Data Scientist Engineer,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
360,Descriptive Analytics - Data Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
361,Data Analytical Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
362,R&D Quantitative Analyst,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
363,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
364,Marketing Research Analyst,"Detroit, MI",Michigan.com,NaN,Detroit,MI,NaN
365,Data Analytical Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
366,Descriptive Analytics - Data Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
367,Machine Learning for Autonomous Vehicles Research Engineer,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
368,Data Scientist Engineer,"Warren, MI 48093",St John Macomb Hospital,NaN,Detroit,MI,NaN
369,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
370,Data Scientist Engineer,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
371,Data Analytical Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
372,Descriptive Analytics - Data Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
373,Data Scientist,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
374,R&D Quantitative Analyst,"Warren, MI 48093",St John Macomb Hospital,NaN,Detroit,MI,NaN
375,Descriptive Analytics - Data Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
376,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
377,Marketing Research Analyst,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
378,Data Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
379,Data Analytical Scientist,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
380,Data Scientist Engineer,"Warren, MI 48093",St John Macomb Hospital,NaN,Detroit,MI,NaN
381,Descriptive Analytics - Data Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
382,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
383,Data Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
384,Data Scientist Engineer,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
385,Data Analytical Scientist,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
386,R&D Quantitative Analyst,"Warren, MI 48093",St John Macomb Hospital,NaN,Detroit,MI,NaN
387,Descriptive Analytics - Data Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
388,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
389,Marketing Research Analyst,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
390,Data Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
391,Data Analytical Scientist,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
392,Data Scientist Engineer,"Warren, MI 48093",St John Macomb Hospital,NaN,Detroit,MI,NaN
393,Data Analytical Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
394,Descriptive Analytics - Data Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
395,Data Scientist Engineer,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
396,Data Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
397,Machine Learning for Autonomous Vehicles Research Engineer,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
398,R&D Quantitative Analyst,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
399,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
400,Data Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
401,Descriptive Analytics - Data Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
402,Data Analytical Scientist,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
403,Marketing Research Analyst,"Warren, MI 48093",St John Macomb Hospital,NaN,Detroit,MI,NaN
404,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
405,Data Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
406,Descriptive Analytics - Data Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
407,Data Analytical Scientist,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
408,Marketing Research Analyst,"Warren, MI 48093",St John Macomb Hospital,NaN,Detroit,MI,NaN
409,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
410,Data Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
411,Descriptive Analytics - Data Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
412,Data Analytical Scientist,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
413,Marketing Research Analyst,"Warren, MI 48093",St John Macomb Hospital,NaN,Detroit,MI,NaN
414,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
415,Data Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
416,Descriptive Analytics - Data Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
417,Data Analytical Scientist,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
418,Marketing Research Analyst,"Warren, MI 48093",St John Macomb Hospital,NaN,Detroit,MI,NaN
419,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
420,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
421,Descriptive Analytics - Data Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
422,Data Scientist Engineer,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
423,Data Analytical Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
424,R&D Quantitative Analyst,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
425,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
426,Data Scientist Engineer,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
427,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
428,Descriptive Analytics - Data Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
429,Data Analytical Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
430,R&D Quantitative Analyst,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
431,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
432,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
433,Data Scientist Engineer,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
434,Descriptive Analytics - Data Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
435,Data Analytical Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
436,R&D Quantitative Analyst,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
437,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
438,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
439,Marketing Research Analyst,"Detroit, MI",Michigan.com,NaN,Detroit,MI,NaN
440,Descriptive Analytics - Data Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
441,Data Analytical Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
442,Data Scientist Engineer,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
443,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
444,Data Scientist Engineer,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
445,Data Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
446,Descriptive Analytics - Data Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
447,Data Analytical Scientist,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
448,R&D Quantitative Analyst,"Warren, MI 48093",St John Macomb Hospital,NaN,Detroit,MI,NaN
449,Descriptive Analytics - Data Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
450,Marketing Research Analyst,"Detroit, MI",Michigan.com,NaN,Detroit,MI,NaN
451,Data Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
452,Machine Learning for Autonomous Vehicles Research Engineer,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
453,Data Analytical Scientist,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
454,Data Scientist Engineer,"Warren, MI 48093",St John Macomb Hospital,NaN,Detroit,MI,NaN
455,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
456,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
457,Marketing Research Analyst,"Detroit, MI",Michigan.com,NaN,Detroit,MI,NaN
458,Descriptive Analytics - Data Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
459,Data Analytical Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
460,Data Scientist Engineer,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
461,Descriptive Analytics - Data Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
462,Machine Learning for Autonomous Vehicles Research Engineer,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
463,Data Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
464,Data Analytical Scientist,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
465,Marketing Research Analyst,"Warren, MI 48093",St John Macomb Hospital,NaN,Detroit,MI,NaN
466,Descriptive Analytics - Data Scientist,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
467,Machine Learning for Autonomous Vehicles Research Engineer,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
468,Data Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
469,Data Analytical Scientist,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
470,Marketing Research Analyst,"Warren, MI 48093",St John Macomb Hospital,NaN,Detroit,MI,NaN
471,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
472,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
473,Data Scientist Engineer,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
474,Descriptive Analytics - Data Scientist,"Farmington Hills, MI 48334","Morpace, Inc",NaN,Detroit,MI,NaN
475,Data Analytical Scientist,"Novi, MI",Amec Foster Wheeler,NaN,Detroit,MI,NaN
476,R&D Quantitative Analyst,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
477,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
478,Data Scientist Engineer,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
479,Machine Learning for Autonomous Vehicles Research Engineer,"Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
480,Descriptive Analytics - Data Scientist,"Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
481,Data Analytical Scientist,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
482,R&D Quantitative Analyst,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
483,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
484,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
485,Marketing Research Analyst,"Detroit, MI",Michigan.com,NaN,Detroit,MI,NaN
486,Descriptive Analytics - Data Scientist,"Warren, MI",Altair Engineering,NaN,Detroit,MI,NaN
487,Data Analytical Scientist,"Novi, MI",Providence Park Novi,NaN,Detroit,MI,NaN
488,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
489,Marketing Research Analyst,"Detroit, MI",Michigan.com,NaN,Detroit,MI,NaN
490,Descriptive Analytics - Data Scientist,"Troy, MI",AkzoNobel,NaN,Detroit,MI,NaN
491,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI 48126",Fast Switch,NaN,Detroit,MI,NaN
492,Data Analytical Scientist,"Garden City, MI 48135",GARDEN CITY HOSPITAL,NaN,Detroit,MI,NaN
493,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
494,Marketing Research Analyst,"Detroit, MI",Michigan.com,NaN,Detroit,MI,NaN
495,Machine Learning for Autonomous Vehicles Research Engineer,"Detroit, MI 48226 (Downtown area)",CDK Global,NaN,Detroit,MI,NaN
496,Descriptive Analytics - Data Scientist,"Detroit, MI 48226 (Downtown area)",CDK Global,NaN,Detroit,MI,NaN
497,Data Analytical Scientist,"Plymouth, MI",Altair Engineering,NaN,Detroit,MI,NaN
498,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
499,Data Scientist Engineer,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
500,Descriptive Analytics - Data Scientist,"Dearborn, MI 48124",MSX International,NaN,Detroit,MI,NaN
501,Data Scientist,"Southfield, MI",Credit Acceptance,NaN,Detroit,MI,NaN
502,Data Analytical Scientist,"Warren, MI",St John Macomb Hospital,NaN,Detroit,MI,NaN
503,Data Scientist,"Dearborn, MI",Ciber,NaN,Detroit,MI,NaN
504,Marketing Research Analyst,"Detroit, MI",Michigan.com,NaN,Detroit,MI,NaN
505,Machine Learning for Autonomous Vehicles Research Engineer,"Dearborn, MI 48120",Epitec Inc,NaN,Detroit,MI,NaN
506,Descriptive Analytics - Data Scientist,"Warren, MI",Booz Allen Hamilton,NaN,Detroit,MI,NaN
507,Data Analytical Scientist,"Southfield, MI 48075",Providence Hospital,NaN,Detroit,MI,NaN
