,title,location,company,salary,city,state,parsed_salary
1521,Data Scientist – Predictive Analytics,"Irvine, CA",Gallup,NaN,Los Angeles,CA,NaN
1522,"Director, Advanced Analytics Solutions","Los Angeles, CA",RAPP,NaN,Los Angeles,CA,NaN
1523,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Los Angeles,CA,NaN
1524,Supply Chain Optimization Scientist,"Los Angeles, CA 90036",OLYMPIA MEDICAL CENTER,NaN,Los Angeles,CA,NaN
1525,Senior Machine Learning Engineer,"Santa Monica, CA 90404","Kite Pharma, Inc.",NaN,Los Angeles,CA,NaN
1526,Data Scientist – Predictive Analytics,"Irvine, CA",Gallup,NaN,Los Angeles,CA,NaN
1527,"Director, Advanced Analytics Solutions","Los Angeles, CA",RAPP,NaN,Los Angeles,CA,NaN
1528,Software Development Engineer – New AWS Machine Learning- Re...,"Los Angeles, CA",Atara Biotherapeutics,NaN,Los Angeles,CA,NaN
1529,Supply Chain Optimization Scientist,"Los Angeles, CA","Beckman Coulter, Inc.",NaN,Los Angeles,CA,NaN
1530,Senior Machine Learning Engineer,"Los Angeles, CA",Cedars-Sinai,NaN,Los Angeles,CA,NaN
1531,"Director, Advanced Analytics Solutions","Los Angeles, CA",RAPP,NaN,Los Angeles,CA,NaN
1532,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Los Angeles,CA,NaN
1533,Supply Chain Optimization Scientist,"Cypress, CA 90630",Trident University International,NaN,Los Angeles,CA,NaN
1534,Data Scientist – Predictive Analytics,"Pasadena, CA 91107",Raytheon,NaN,Los Angeles,CA,NaN
1535,Senior Machine Learning Engineer,"Los Angeles, CA",AOL,NaN,Los Angeles,CA,NaN
1536,Supply Chain Optimization Scientist,"Glendale, CA",Nestlé USA,NaN,Los Angeles,CA,NaN
1537,Lead UX Designer,"Pasadena, CA","Virtualitics, LLC",NaN,Los Angeles,CA,NaN
1538,"Scientist, Scientific Affairs","Monrovia, CA",Eurofins,NaN,Los Angeles,CA,NaN
1539,Senior Machine Learning Engineer,"El Segundo, CA 90245",The Aerospace Corporation,NaN,Los Angeles,CA,NaN
1540,Clinical Laboratory Scientist,"Los Angeles, CA",Chubb,NaN,Los Angeles,CA,NaN
1541,Supply Chain Optimization Scientist,"Glendale, CA",Nestlé USA,NaN,Los Angeles,CA,NaN
1542,"Director, Advanced Analytics Solutions","Los Angeles, CA",RAPP,NaN,Los Angeles,CA,NaN
